,address,historical_description_count,historical_word_count,lat,lng,map_url,name,total_description_count,total_word_count,url,viewport,0
????,"No. 140, Guangfu Rd, Changhua City, Changhua County, Taiwan 500",0,0,24.080698,120.540136,https://maps.google.com/?cid=15782590544920301594,????,55,780,https://zh.wikipedia.org/wiki/%E5%AE%9A%E5%85%89%E4%BD%9B%E5%BB%9F,,0.0
????,"Lane 75, Jinmei Rd, Yilan City, Yilan County, Taiwan 260",0,0,24.7670326,121.7519115,https://maps.google.com/?cid=10289033221728078616,???? Yilan Brick Kiln (Y?l?n Zhu?ny?o),12,87,https://zh.wikipedia.org/wiki/%E5%AE%9C%E8%98%AD%E7%A3%9A%E7%AA%AF,,0.0
???,"Yilan County, Taiwan",0,0,24.70210729999999,121.7377502,"https://maps.google.com/?q=Yilan+County,+Taiwan&ftid=0x3467e03d6b232f5b:0xcfbb529e13d307ac",Yilan County,597,7881,https://zh.wikipedia.org/wiki/%E5%AE%9C%E8%98%AD%E7%B8%A3,"{'northeast': {'lng': 121.9659109, 'lat': 24.9884546}, 'southwest': {'lng': 121.3167219, 'lat': 24.3094447}}",0.0
?????,"No. 18, Lane 227, Section 2, Yongfu Rd, West Central District, Tainan City, Taiwan 700",0,0,22.996677,120.201587,https://maps.google.com/?cid=3928751623246684999,????(?????),195,7689,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%A4%A9%E5%90%8E%E5%AE%AE,,0.0
???,"No. 2, Alley 14, Lane 230, Section 3, Tingzhou Rd, Zhongzheng District, Taipei City, Taiwan 100",0,0,25.0107535,121.5321903,https://maps.google.com/?cid=1338300793919059117,"Treasure Hill, Taipei Artist Village",76,1611,https://zh.wikipedia.org/wiki/%E5%AF%B6%E8%97%8F%E5%B7%96,,0.0
???,"Xiangfang, Harbin, Heilongjiang, China",0,0,45.65145599999999,126.691228,https://maps.google.com/?cid=1594334304500842973,??????????,54,1272,https://zh.wikipedia.org/wiki/%E5%B0%88%E8%B3%A3%E5%B1%80,,0.0
???,"Pingtung County, Taiwan",0,0,22.5519759,120.5487597,"https://maps.google.com/?q=Pingtung+County,+Taiwan&ftid=0x3471d94ee1742281:0xed215194b3a68355",Pingtung County,531,11545,https://zh.wikipedia.org/wiki/%E5%B1%8F%E6%9D%B1%E7%B8%A3,"{'northeast': {'lng': 120.9042007, 'lat': 22.8851844}, 'southwest': {'lng': 120.3527512, 'lat': 21.8968211}}",0.0
???????,"900, Taiwan, Pingtung County, Pingtung City, ??????15?",0,0,22.665171,120.5077912,https://maps.google.com/?cid=5821377101985109123,??????????,37,261,https://zh.wikipedia.org/wiki/%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%96%87%E5%8C%96%E8%B3%87%E7%94%A2,,0.0
?????????,"900, Taiwan, Pingtung County, Pingtung City, ??????15?",0,0,22.665171,120.5077912,https://maps.google.com/?cid=5821377101985109123,??????????,37,261,https://zh.wikipedia.org/wiki/%E5%B1%8F%E6%9D%B1%E7%B8%A3%E6%96%87%E5%8C%96%E8%B3%87%E7%94%A2,,0.0
????,Taiwan,0,0,24.97248,121.392614,https://maps.google.com/?cid=6529692508419561600,Shanjia Station,82,828,https://zh.wikipedia.org/wiki/%E5%B1%B1%E4%BD%B3%E8%BB%8A%E7%AB%99,,0.0
???,"No. 1, Gubao St, Anping District, Tainan City, Taiwan 708",0,0,22.9998331,120.1616344,https://maps.google.com/?cid=17326263212912526881,???????,81,1789,https://zh.wikipedia.org/wiki/%E5%A6%99%E5%A3%BD%E5%AE%AE,,0.0
??? (???),"Zhongzheng Rd, Beipu Township, Hsinchu County, Taiwan 314",0,0,24.700464,121.058036,https://maps.google.com/?cid=6452819172613857538,Beipu Tienshuei Hall,30,639,https://zh.wikipedia.org/wiki/%E5%A4%A9%E6%B0%B4%E5%A0%82_(%E6%96%B0%E7%AB%B9%E7%B8%A3),,0.0
??????????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",0,0,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,0.0
????,"No. 18, Lane 227, Section 2, Yongfu Rd, West Central District, Tainan City, Taiwan 700",0,0,22.996677,120.201587,https://maps.google.com/?cid=3928751623246684999,????(?????),195,7689,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%A4%A9%E5%90%8E%E5%AE%AE,,0.0
????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",0,0,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,0.0
??????????,"263, Taiwan, Yilan County, Zhuangwei Township, ?????????39?",0,0,24.748579,121.800969,https://maps.google.com/?cid=1722793462942754905,???????,21,347,https://zh.wikipedia.org/wiki/%E5%A3%AF%E5%9C%8D%E9%84%89%E6%B8%B8%E6%B0%8F%E5%AE%B6%E5%BB%9F%E8%BF%BD%E9%81%A0%E5%A0%82,,0.0
??????,"333, Taiwan, Taoyuan City, Guishan District, Lane 6, Section 2, Wanshou Rd, 111??",0,0,25.003369,121.366006,https://maps.google.com/?cid=16979218902950137403,??????,62,1288,https://zh.wikipedia.org/wiki/%E5%A3%BD%E5%B1%B1%E5%B7%96%E8%A7%80%E9%9F%B3%E5%AF%BA,,0.0
???,"Ruijin Rd, Zhanggong Qu, Ganzhou Shi, Jiangxi Sheng, China, 341000",0,0,25.8231839,114.9480975,https://maps.google.com/?cid=5802874567593136613,Dajingtou Tujia Cai,42,1037,https://zh.wikipedia.org/wiki/%E5%A4%A7%E4%BA%95%E9%A0%AD,,0.0
??????????,"No. 2?, Section 2, Chongqing S Rd, Zhongzheng District, Taipei City, Taiwan 100",0,0,25.03493690000001,121.512192,https://maps.google.com/?cid=7440237295663575967,????,47,1092,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%90%8C%E4%B9%8B%E5%AE%B6%EF%BC%88%E5%90%AB%E7%B6%B2%E7%90%83%E5%A0%B4%EF%BC%89,,0.0
????,Juguang Township,0,0,25.9768466,119.9306863,https://maps.google.com/?q=Juguang+Township&ftid=0x3441834cd163a8a3:0x29102d9752122a98,Juguang Township,80,796,https://zh.wikipedia.org/wiki/%E8%8E%92%E5%85%89%E9%84%89,"{'northeast': {'lng': 119.9486689, 'lat': 25.9794948}, 'southwest': {'lng': 119.9282838, 'lat': 25.9680114}}",0.0
???????,Taiwan,0,0,23.793762,120.464454,https://maps.google.com/?cid=5004738602938065373,????,7,148,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%9E%BA%E6%8C%AF%E6%96%87%E6%9B%B8%E9%99%A2,,0.0
?????,"Anle District, Keelung City, Taiwan 204",0,0,25.157867,121.7099789,https://maps.google.com/?cid=4426827907720398097,????????,51,1150,https://zh.wikipedia.org/wiki/%E5%A4%A7%E6%AD%A6%E5%B4%99%E7%A0%B2%E8%87%BA,,0.0
???,"No. 185, Anshuo Rd, Daren Township, Taitung County, Taiwan 966",0,0,22.2943157,120.8755369,https://maps.google.com/?cid=15348246747564534850,???????????,78,2035,https://zh.wikipedia.org/wiki/%E5%A4%A7%E9%BE%9C%E6%96%87,,0.0
?????,"Anle District, Keelung City, Taiwan 204",0,0,25.157867,121.7099789,https://maps.google.com/?cid=4426827907720398097,????????,51,1150,https://zh.wikipedia.org/wiki/%E5%A4%A7%E6%AD%A6%E5%B4%99%E7%A0%B2%E8%87%BA,,0.0
???????,"No. 208, Zhongzheng Rd, Taoyuan District, Taoyuan City, Taiwan 330",0,0,24.9946797,121.3110164,https://maps.google.com/?cid=4147780182156509096,Jingfu Temple,49,785,https://zh.wikipedia.org/wiki/%E6%A1%83%E5%9C%92%E6%99%AF%E7%A6%8F%E5%AE%AE,,0.0
?????,"Daxi District, Taoyuan City, Taiwan 335",0,0,24.888887,121.2755479,https://maps.google.com/?cid=15154301982465990241,?????,117,2060,https://zh.wikipedia.org/wiki/%E9%BD%8B%E6%98%8E%E5%AF%BA,,0.0
????????,"No. 53, Guide St, Datong District, Taipei City, Taiwan 103",0,0,25.055164,121.508381,https://maps.google.com/?cid=12979603492432465700,????????,44,877,https://zh.wikipedia.org/wiki/%E5%A4%A7%E7%A8%BB%E5%9F%95%E5%8D%83%E7%A7%8B%E8%A1%97%E5%BA%97%E5%B1%8B,,0.0
??????????,"Datong District, Taipei City, Taiwan 103",0,0,25.053852,121.5146319,https://maps.google.com/?cid=11123747866203234336,??????????,78,1442,https://zh.wikipedia.org/wiki/%E5%A4%A7%E7%A8%BB%E5%9F%95%E5%9C%93%E7%92%B0%E9%98%B2%E7%A9%BA%E8%93%84%E6%B0%B4%E6%B1%A0,,0.0
?????,"No. 9?, Lane 303, Guisui St, Datong District, Taipei City, Taiwan 103",0,0,25.0587571,121.5087438,https://maps.google.com/?cid=1152113754797455037,?????,68,1794,https://zh.wikipedia.org/wiki/%E5%A4%A7%E7%A8%BB%E5%9F%95%E8%BE%9C%E5%AE%85,,0.0
??????,Taiwan,0,0,25.072099,121.515655,https://maps.google.com/?cid=13716256472567572176,??????,139,3418,https://zh.wikipedia.org/wiki/%E5%A4%A7%E9%BE%8D%E5%B3%92%E4%BF%9D%E5%AE%89%E5%AE%AE,,0.0
????,"No. 10, Guanghua St, East District, Tainan City, Taiwan 701",0,0,22.984285,120.2194886,https://maps.google.com/?cid=13404558611423291868,Xunfang Fortress,25,327,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E5%BA%9C%E5%9F%8E%E5%B7%BD%E6%96%B9%E7%A0%B2%E8%87%BA,,0.0
????,Taiwan,0,0,23.793762,120.464454,https://maps.google.com/?cid=5004738602938065373,????,7,148,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%9E%BA%E6%8C%AF%E6%96%87%E6%9B%B8%E9%99%A2,,0.0
?????,"552, Taiwan, Nantou County, Jiji Township, ???4?",0,0,23.827478,120.7996408,https://maps.google.com/?cid=2249014146376152694,Minshi Academy,6,109,https://zh.wikipedia.org/wiki/%E8%97%8D%E7%94%B0%E6%9B%B8%E9%99%A2_(%E8%87%BA%E7%81%A3),,0.0
???,"563, MK F, 11000 Balik Pulau, Pulau Pinang, 11000 Balik Pulau, Pulau Pinang, Malaysia",0,0,5.351646700000001,100.235205,https://maps.google.com/?cid=16615758529698570354,Guang Fu Gong Temple,7,88,https://zh.wikipedia.org/wiki/%E5%B9%BF%E7%A6%8F%E5%AE%AB,,0.0
???,"No. 2?3?, Lane 169, Minquan Rd, Changhua City, Changhua County, Taiwan 500",0,0,24.0762528,120.5384912,https://maps.google.com/?cid=4383277671108064147,???,42,598,https://zh.wikipedia.org/wiki/%E6%87%B7%E5%BF%A0%E7%A5%A0,,0.0
?????,"No. 623, Zhongzhou 3rd Rd, Qijin District, Taiwan 805",0,0,22.6085393,120.2718278,https://maps.google.com/?cid=15019727604217321279,Gaoxiongshiqijinquqijin Elementary School,37,680,https://zh.wikipedia.org/wiki/%E9%AB%98%E9%9B%84%E5%B8%82%E6%97%97%E6%B4%A5%E5%8D%80%E6%97%97%E6%B4%A5%E5%9C%8B%E6%B0%91%E5%B0%8F%E5%AD%B8,,0.0
???????,"805, Taiwan, Kaohsiung City, Qijin District, ????",0,0,22.612751,120.263965,https://maps.google.com/?cid=16241952380007608092,Cihou Fort,25,619,https://zh.wikipedia.org/wiki/%E6%97%97%E5%BE%8C%E7%A0%B2%E8%87%BA,,0.0
????,Taiwan,0,0,23.793762,120.464454,https://maps.google.com/?cid=5004738602938065373,????,7,148,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%9E%BA%E6%8C%AF%E6%96%87%E6%9B%B8%E9%99%A2,,0.0
??? (???),"No. 8, Lane 143, Section 3, Minquan Rd, West Central District, Tainan City, Taiwan 700",0,0,22.996985,120.195555,https://maps.google.com/?cid=5771364336042974978,???,44,613,https://zh.wikipedia.org/wiki/%E6%8E%A5%E5%AE%98%E4%BA%AD_(%E8%87%BA%E5%8D%97%E5%B8%82),,0.0
???,"No. 15, Lane 21, Zhongzheng Rd, West Central District, Tainan City, Taiwan 700",0,0,22.9913504,120.2031724,https://maps.google.com/?cid=1938919583916671907,???,29,550,https://zh.wikipedia.org/wiki/%E6%93%87%E8%B3%A2%E5%A0%82,,0.0
????????,"No. 362?, Section 3, Fuxing Rd, South District, Taichung City, Taiwan 402",0,0,24.1333453,120.6807474,https://maps.google.com/?cid=5703997051187176714,????????,107,1836,https://zh.wikipedia.org/wiki/%E6%96%87%E5%8C%96%E9%83%A8%E6%96%87%E5%8C%96%E8%B3%87%E7%94%A2%E5%B1%80,,0.0
?????,"880, Taiwan, Penghu County, Magong City, ???25?",0,0,23.5655348,119.5837673,https://maps.google.com/?cid=7878934980901984383,?????,23,412,https://zh.wikipedia.org/wiki/%E6%96%87%E6%BE%B3%E5%9F%8E%E9%9A%8D%E5%BB%9F,,0.0
????,893??????????,0,0,24.4166667,118.3166667,https://maps.google.com/?cid=4942075746431703473,????,15,208,https://zh.wikipedia.org/wiki/%E6%96%87%E8%87%BA%E5%AF%B6%E5%A1%94,,0.0
???,"No. 139, Guisui St, Datong District, Taipei City, Taiwan 103",0,0,25.0583994,121.5147956,https://maps.google.com/?cid=15939508420400686830,??????,75,2056,https://zh.wikipedia.org/wiki/%E6%96%87%E8%90%8C%E6%A8%93,,0.0
????,"No. 2, Qingyun Rd, Lukang Township, Changhua County, Taiwan 505",0,0,24.048868,120.438031,https://maps.google.com/?cid=15888182474483833078,????,45,900,https://zh.wikipedia.org/wiki/%E6%96%87%E9%96%8B%E6%9B%B8%E9%99%A2,,0.0
?????,"No. 2?, Yongle St, Douliu City, Yunlin County, Taiwan 640",0,0,23.7123811,120.5470542,https://maps.google.com/?cid=9484787558970471093,???,26,499,https://zh.wikipedia.org/wiki/%E6%96%97%E5%85%AD%E7%9C%9F%E4%B8%80%E5%AF%BA,,0.0
?????????,Taiwan,0,0,23.793762,120.464454,https://maps.google.com/?cid=5004738602938065373,????,7,148,https://zh.wikipedia.org/wiki/%E8%A5%BF%E8%9E%BA%E6%8C%AF%E6%96%87%E6%9B%B8%E9%99%A2,,0.0
???,"No. 61?4?, Shawei Rd, Hengchun Township, Pingtung County, Taiwan 946",0,0,21.9514627,120.7268199,https://maps.google.com/?cid=16708514007348500774,?????,74,1220,https://zh.wikipedia.org/wiki/%E6%96%AF%E5%8D%A1%E7%BE%85,,0.0
???,"New Taipei City, Taiwan",0,0,25.0169826,121.4627868,"https://maps.google.com/?q=New+Taipei+City,+Taiwan&ftid=0x345d5538b0b6645f:0x5aa90dfa6620edc0",New Taipei City,163,4775,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%8C%97%E5%B8%82,"{'northeast': {'lng': 122.0068456, 'lat': 25.2996537}, 'southwest': {'lng': 121.2826734, 'lat': 24.673185}}",0.0
?????,"New Taipei City, Taiwan",0,0,25.0169826,121.4627868,"https://maps.google.com/?q=New+Taipei+City,+Taiwan&ftid=0x345d5538b0b6645f:0x5aa90dfa6620edc0",New Taipei City,92,2090,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%8C%97%E5%B8%82%E6%AD%B7%E5%8F%B2,"{'northeast': {'lng': 122.0068456, 'lat': 25.2996537}, 'southwest': {'lng': 121.2826734, 'lat': 24.673185}}",0.0
???????,"No. 140?, Wenchang St, Nantou City, Nantou County, Taiwan 540",0,0,23.9073055,120.6846473,https://maps.google.com/?cid=967205625290229473,Lam Tin College,16,155,https://zh.wikipedia.org/wiki/%E6%98%8E%E6%96%B0%E6%9B%B8%E9%99%A2,,0.0
???,973?????????345?1?,0,0,23.973859,121.565001,https://maps.google.com/?cid=16084543393414290365,?????,38,797,https://zh.wikipedia.org/wiki/%E6%85%B6%E4%BF%AE%E9%99%A2,,0.0
???,"Hengchun Township, Pingtung County, Taiwan 946",0,0,21.97733729999999,120.7464897,"https://maps.google.com/?q=Hengchun+Township,+Pingtung+County,+Taiwan+946&ftid=0x3471b1150c1e7753:0x565d42ec2827001b",Hengchun Township,230,3757,https://zh.wikipedia.org/wiki/%E6%81%86%E6%98%A5%E9%8E%AE,"{'northeast': {'lng': 120.8663224, 'lat': 22.0628079}, 'southwest': {'lng': 120.6905988, 'lat': 21.8968209}}",0.0
?????,"Zhongzheng District, Taipei City, Taiwan 100",0,0,25.0411423,121.5141759,https://maps.google.com/?cid=11843913903717901740,??????,52,1140,https://zh.wikipedia.org/wiki/%E6%80%A5%E5%85%AC%E5%A5%BD%E7%BE%A9%E5%9D%8A,,0.0
?????,"300, Taiwan, Hsinchu City, North District, ???719??",0,0,24.819602,120.971575,https://maps.google.com/?cid=13212597509725163913,?????,22,323,https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%B0%8F%E7%AF%80%E5%AD%9D%E5%9D%8A,,0.0
?????,"708, Taiwan, Tainan City, Anping District, ???148?3?",0,0,23.0009227,120.1615177,https://maps.google.com/?cid=3371498355266123061,???????,29,590,https://zh.wikipedia.org/wiki/%E5%BB%B6%E5%B9%B3%E8%A1%97%E5%8F%A4%E4%BA%95,,0.0
??????,"No. 56?, Nanhai Rd, Zhongzheng District, Taipei City, Taiwan 100",0,0,25.0311931,121.5121696,https://maps.google.com/?cid=14287178971677885336,????????,98,2047,https://zh.wikipedia.org/wiki/%E5%BB%BA%E5%9C%8B%E4%B8%AD%E5%AD%B8%E7%B4%85%E6%A8%93,,0.0
?????,Taiwan,0,0,25.047092,121.536338,https://maps.google.com/?cid=12622739289684777498,?????,47,1744,https://zh.wikipedia.org/wiki/%E5%BB%BA%E5%9C%8B%E5%95%A4%E9%85%92%E5%BB%A0,,0.0
??,"No. 76, Fucheng Rd, Shengang District, Taiwan 429",0,0,24.2706536,120.6583142,https://maps.google.com/?cid=18189025059796761185,???,19,411,https://zh.wikipedia.org/wiki/%E5%BC%B5%E4%B8%99,,0.0
????,"No. 111?, Anhe Rd, Xitun District, Taichung City, Taiwan 407",0,0,24.1761074,120.6220508,https://maps.google.com/?cid=14113039347538970332,????,48,798,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%AE%B6%E7%A5%96%E5%BB%9F,,0.0
???????,"No. 222?, Fuxing Rd, Xiluo Township, Yunlin County, Taiwan 648",0,0,23.8009099,120.4606679,https://maps.google.com/?cid=13287394795470219539,????,37,1200,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%BB%96%E5%AE%97%E7%A5%A0%E5%B4%87%E9%81%A0%E5%A0%82,,0.0
????,"No. 1?, Lane 205, Xi'an St, Xitun District, Taichung City, Taiwan 407",0,0,24.1823112,120.6456233,https://maps.google.com/?cid=14973500130888648823,??????,41,567,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%BB%96%E5%AE%B6%E5%BB%9F,,0.0
?????,"No. 30?, Kongmen Rd, Changhua City, Changhua County, Taiwan 500",0,0,24.078519,120.543528,https://maps.google.com/?cid=1123059685505319,Confucius Temple in Changhua,132,3338,https://zh.wikipedia.org/wiki/%E5%BD%B0%E5%8C%96%E5%AD%94%E5%AD%90%E5%BB%9F,,0.0
???,"No. 178, Section 1, Fuqian Rd, West Central District, Tainan City, Taiwan 700",0,0,22.9891571,120.2061134,https://maps.google.com/?cid=7649132620236180384,??????,39,920,https://zh.wikipedia.org/wiki/%E5%BE%B7%E5%8C%96%E5%A0%82,,0.0
?????,"No. 78, Yongle St, Changhua City, Changhua County, Taiwan 500",0,0,24.076998,120.54204,https://maps.google.com/?cid=4104896360025427090,???,56,1128,https://zh.wikipedia.org/wiki/%E5%BD%B0%E5%8C%96%E6%85%B6%E5%AE%89%E5%AE%AE,,0.0
?????,"No. 2, Qingyun Rd, Lukang Township, Changhua County, Taiwan 505",0,0,24.048868,120.438031,https://maps.google.com/?cid=15888182474483833078,????,39,879,https://zh.wikipedia.org/wiki/%E9%A4%98%E4%B8%89%E9%A4%A8,,0.0
?????,"Changhua County, Taiwan",0,0,24.0517963,120.5161352,"https://maps.google.com/?q=Changhua+County,+Taiwan&ftid=0x3469491eb5791475:0xd6e84b58ba347f27",Changhua County,25,207,https://zh.wikipedia.org/wiki/%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%AD%B7%E5%8F%B2,"{'northeast': {'lng': 120.6839482, 'lat': 24.1976918}, 'southwest': {'lng': 120.2478478, 'lat': 23.7856173}}",0.0
??????,"500, Taiwan, Changhua County, Changhua City, ?????????228?",0,0,24.07960199999999,120.538461,https://maps.google.com/?cid=18384831424837563765,??????,35,838,https://zh.wikipedia.org/wiki/%E5%BD%B0%E5%8C%96%E9%90%B5%E8%B7%AF%E9%86%AB%E9%99%A2,,0.0
?????,"No. 134, Zhonghua Rd, Changhua City, Changhua County, Taiwan 500",0,0,24.0789099,120.540917,https://maps.google.com/?cid=5092907038956918417,???,42,788,https://zh.wikipedia.org/wiki/%E5%BD%B0%E5%8C%96%E9%96%8B%E5%8C%96%E5%AF%BA,,0.0
?????,"No. 467, Minzu Rd, Changhua City, Changhua County, Taiwan 500",0,0,24.0766144,120.5400394,https://maps.google.com/?cid=7508031617726946773,?????,23,174,https://zh.wikipedia.org/wiki/%E5%BD%B0%E5%8C%96%E9%97%9C%E5%B8%9D%E5%BB%9F,,0.0
??????,"731, Taiwan, Tainan City, Houbi District, ?????????????",0,0,23.3648856,120.3616783,https://maps.google.com/?cid=10048173334172116781,??????,37,774,https://zh.wikipedia.org/wiki/%E5%BE%8C%E5%A3%81%E9%BB%83%E5%AE%B6%E5%8F%A4%E5%8E%9D,,0.0
???,"Zhongzheng Rd, Tamsui District, New Taipei City, Taiwan 251",0,0,25.167817,121.44556,https://maps.google.com/?cid=6294279258493548486,Danshui,32,426,https://zh.wikipedia.org/wiki/%E6%B7%A1%E6%B0%B4%E6%B8%AF,,0.0
