,address,historical_description_count,historical_word_count,lat,lng,map_url,name,total_description_count,total_word_count,url,viewport,0
???,"Penghu County, Taiwan",42,1836,23.5711899,119.5793157,"https://maps.google.com/?q=Penghu+County,+Taiwan&ftid=0x346c51373ec4c45d:0xb8e82c8665cfb023",Penghu County,388,4907,https://zh.wikipedia.org/wiki/%E6%BE%8E%E6%B9%96%E7%B8%A3,"{'southwest': {'lat': 23.4830628, 'lng': 119.4671856}, 'northeast': {'lat': 23.7757729, 'lng': 119.7269546}}",129.88069795054133
??,"Penghu County, Taiwan",42,1836,23.5711899,119.5793157,"https://maps.google.com/?q=Penghu+County,+Taiwan&ftid=0x346c51373ec4c45d:0xb8e82c8665cfb023",Penghu County,388,4907,https://zh.wikipedia.org/wiki/%E6%BE%8E%E6%B9%96%E7%B8%A3,"{'southwest': {'lat': 23.4830628, 'lng': 119.4671856}, 'northeast': {'lat': 23.7757729, 'lng': 119.7269546}}",129.88069795054133
????????????,"No. 165, Section 1, Chongqing S Rd, Zhongzheng District, Taipei City, Taiwan 100",43,1728,25.03857,121.512976,https://maps.google.com/?cid=14333405600652268015,Taipei First Girls High School,217,4280,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8C%97%E5%B8%82%E7%AB%8B%E7%AC%AC%E4%B8%80%E5%A5%B3%E5%AD%90%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8,,128.8786802738762
????????????,"No. 165, Section 1, Chongqing S Rd, Zhongzheng District, Taipei City, Taiwan 100",43,1728,25.03857,121.512976,https://maps.google.com/?cid=14333405600652268015,Taipei First Girls High School,217,4280,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8C%97%E5%B8%82%E7%AB%8B%E7%AC%AC%E4%B8%80%E5%A5%B3%E5%AD%90%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8,,128.8786802738762
?????,"300, Taiwan, Hsinchu City, East District, ?????(??????6?",31,1729,24.802895,120.970934,https://maps.google.com/?cid=11999011275012453897,??????,253,3666,https://zh.wikipedia.org/wiki/%E6%96%B0%E7%AB%B9%E8%BB%8A%E7%AB%99,,128.09086610350735
????,"300, Taiwan, Hsinchu City, East District, ?????(??????6?",31,1729,24.802895,120.970934,https://maps.google.com/?cid=11999011275012453897,??????,253,3666,https://zh.wikipedia.org/wiki/%E6%96%B0%E7%AB%B9%E8%BB%8A%E7%AB%99,,128.09086610350735
???,"Lukang Township, Changhua County, Taiwan 505",27,1815,24.07551269999999,120.447285,"https://maps.google.com/?q=Lukang+Township,+Changhua+County,+Taiwan+505&ftid=0x346945d13e2357bd:0x1fb8750b6d439cd8",Lukang Township,386,8393,https://zh.wikipedia.org/wiki/%E9%B9%BF%E6%B8%AF%E9%8E%AE,"{'southwest': {'lat': 24.0401538, 'lng': 120.3644228}, 'northeast': {'lat': 24.1266222, 'lng': 120.4927835}}",122.87380067885039
????????,"No. 1, Section 3, Zhongxiao E Rd, Da?an District, Taipei City, Taiwan 106",32,1597,25.0421257,121.5354051,https://maps.google.com/?cid=5182082476880647082,National Taipei University of Technology,185,3399,https://zh.wikipedia.org/wiki/%E5%9C%8B%E7%AB%8B%E8%87%BA%E5%8C%97%E7%A7%91%E6%8A%80%E5%A4%A7%E5%AD%B8,,122.00791892641345
??????,"No. 1, Section 3, Zhongxiao E Rd, Da?an District, Taipei City, Taiwan 106",32,1597,25.0421257,121.5354051,https://maps.google.com/?cid=5182082476880647082,National Taipei University of Technology,185,3399,https://zh.wikipedia.org/wiki/%E5%9C%8B%E7%AB%8B%E8%87%BA%E5%8C%97%E7%A7%91%E6%8A%80%E5%A4%A7%E5%AD%B8,,122.00791892641345
????????,"No. 1, Section 3, Zhongxiao E Rd, Da?an District, Taipei City, Taiwan 106",32,1597,25.0421257,121.5354051,https://maps.google.com/?cid=5182082476880647082,National Taipei University of Technology,185,3399,https://zh.wikipedia.org/wiki/%E5%9C%8B%E7%AB%8B%E8%87%BA%E5%8C%97%E7%A7%91%E6%8A%80%E5%A4%A7%E5%AD%B8,,122.00791892641345
???,"Chiayi County, Taiwan",26,1835,23.4518428,120.2554615,"https://maps.google.com/?q=Chiayi+County,+Taiwan&ftid=0x346eeb57bfbbaa51:0x97e5ee9d562a7635",Chiayi County,525,9040,https://zh.wikipedia.org/wiki/%E5%98%89%E7%BE%A9%E7%B8%A3,"{'southwest': {'lat': 23.2147999, 'lng': 120.117441}, 'northeast': {'lat': 23.6359267, 'lng': 120.9576494}}",121.0578723869937
??? (??????),"No. 122, Section 1, Chongqing S Rd, Zhongzheng District, Taipei City, Taiwan 100",28,1546,25.04,121.511944,https://maps.google.com/?cid=182234988661852153,ROC Presidential Office,158,2960,https://zh.wikipedia.org/wiki/%E7%B8%BD%E7%B5%B1%E5%BA%9C_(%E8%87%BA%E7%81%A3),,120.56184965113464
??? (??),"No. 122, Section 1, Chongqing S Rd, Zhongzheng District, Taipei City, Taiwan 100",28,1546,25.04,121.511944,https://maps.google.com/?cid=182234988661852153,ROC Presidential Office,158,2960,https://zh.wikipedia.org/wiki/%E7%B8%BD%E7%B5%B1%E5%BA%9C_(%E8%87%BA%E7%81%A3),,120.56184965113464
???,"Taitung County, Taiwan",32,1684,22.7972447,121.0713702,"https://maps.google.com/?q=Taitung+County,+Taiwan&ftid=0x346fb8d2a52a0401:0xcf6871e475b3f2ff",Taitung County,332,6050,https://zh.wikipedia.org/wiki/%E8%87%BA%E6%9D%B1%E7%B8%A3,"{'southwest': {'lat': 22.0009719, 'lng': 120.739058}, 'northeast': {'lat': 23.443723, 'lng': 121.6012212}}",118.23923978247059
?????,"New Taipei City, Taiwan",27,1405,25.0169826,121.4627868,"https://maps.google.com/?q=New+Taipei+City,+Taiwan&ftid=0x345d5538b0b6645f:0x5aa90dfa6620edc0",New Taipei City,92,2090,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%8C%97%E5%B8%82%E6%AD%B7%E5%8F%B2,"{'southwest': {'lat': 24.673185, 'lng': 121.2826734}, 'northeast': {'lat': 25.2996537, 'lng': 122.0068456}}",117.69823103994379
?????,"No. 250, Section 1, Zhanghe Rd, Annan District, Tainan City, Taiwan 70946",28,1550,23.0584584,120.2349559,https://maps.google.com/?cid=6712677552089154001,National Museum of Taiwan History,179,4087,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8D%97%E5%B8%82%E6%AD%B7%E5%8F%B2,,116.86333226831907
????,"Section 1, Wenhua Rd, Banqiao District, New Taipei City, Taiwan 220",26,1728,25.0167125,121.4635154,"https://maps.google.com/?q=Section+1,+Wenhua+Rd,+Banqiao+District,+New+Taipei+City,+Taiwan+220&ftid=0x3442a819862c55b5:0xa139bb7425d89790","Section 1, Wenhua Road",367,9709,https://zh.wikipedia.org/wiki/%E5%8F%B0%E7%81%A3%E6%96%87%E5%8C%96,,116.26542399216889
?????,"No. 81?, Kangding Rd, Wanhua District, Taipei City, Taiwan 108",24,1422,25.0402807,121.5026482,https://maps.google.com/?cid=13678376866519882228,Qingshui Temple,101,2589,https://zh.wikipedia.org/wiki/%E8%89%8B%E8%88%BA%E6%B8%85%E6%B0%B4%E5%B7%96,,115.91974524872037
????,"Chiayi County, Taiwan",32,1414,23.4518428,120.2554615,"https://maps.google.com/?q=Chiayi+County,+Taiwan&ftid=0x346eeb57bfbbaa51:0x97e5ee9d562a7635",Chiayi County,97,2818,https://zh.wikipedia.org/wiki/%E5%98%89%E7%BE%A9%E6%AD%B7%E5%8F%B2,"{'southwest': {'lat': 23.2147999, 'lng': 120.117441}, 'northeast': {'lat': 23.6359267, 'lng': 120.9576494}}",115.50910500950704
?????,"No. 430, Zhongshan Rd, Lukang Township, Changhua County, Taiwan 505",21,1405,24.0593376,120.4313833,https://maps.google.com/?cid=1374261103847850357,?????,105,2379,https://zh.wikipedia.org/wiki/%E9%B9%BF%E6%B8%AF%E5%A4%A9%E5%90%8E%E5%AE%AE,,114.73725298183139
?????,"?, No. 4?????????? Taiwan 704",36,1517,22.9987855,120.2125901,https://maps.google.com/?cid=14441177844477146247,????,214,3562,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8D%97%E8%BB%8A%E7%AB%99,,114.66286680148296
????,"?, No. 4?????????? Taiwan 704",36,1517,22.9987855,120.2125901,https://maps.google.com/?cid=14441177844477146247,????,214,3562,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8D%97%E8%BB%8A%E7%AB%99,,114.66286680148296
???,"Changhua County, Taiwan",20,1617,24.0517963,120.5161352,"https://maps.google.com/?q=Changhua+County,+Taiwan&ftid=0x3469491eb5791475:0xd6e84b58ba347f27",Changhua County,289,5906,https://zh.wikipedia.org/wiki/%E5%BD%B0%E5%8C%96%E7%B8%A3,"{'southwest': {'lat': 23.7856173, 'lng': 120.2478478}, 'northeast': {'lat': 24.1976918, 'lng': 120.6839482}}",114.0754566604473
????????,"No. 134, Section 2, Heping E Rd, Da?an District, Taipei City, Taiwan 106",29,1506,25.023387,121.5453446,https://maps.google.com/?cid=17203665738507756999,National Taipei University of Education,225,3686,https://zh.wikipedia.org/wiki/%E5%9C%8B%E7%AB%8B%E8%87%BA%E5%8C%97%E6%95%99%E8%82%B2%E5%A4%A7%E5%AD%B8,,112.63246434115219
????,"Nangang District, Taipei City, Taiwan 115",27,1500,25.03305499999999,121.6099888,https://maps.google.com/?cid=12116900302092550474,?????,185,4673,https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B%E5%AA%92%E9%AB%94,,111.70517841791587
?????,"No. 19?, Tangchang St, Guangfu Township, Hualien County, Taiwan 976",15,1425,23.6565239,121.420286,https://maps.google.com/?cid=2626365880682065142,?????,90,4438,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B3%96%E6%A5%AD%E5%8F%B2,,111.64721784457875
??????,"700, Taiwan, Tainan City, West Central District, Section 1, Fuqian Rd, 307??",25,1358,22.989664,120.201049,https://maps.google.com/?cid=17354325322717235066,??????,128,2491,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E8%87%BA%E5%8D%97%E5%9C%B0%E6%96%B9%E6%B3%95%E9%99%A2,,109.1342117281651
???,"No. 185, Anshuo Rd, Daren Township, Taitung County, Taiwan 966",27,1256,22.2943157,120.8755369,https://maps.google.com/?cid=15348246747564534850,???????????,78,2035,https://zh.wikipedia.org/wiki/%E5%A4%A7%E9%BE%9C%E6%96%87,,107.14023329363819
?????,Taiwan,27,1335,25.005514,121.671195,https://maps.google.com/?cid=3436527043952046485,???,127,2749,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8C%97%E5%AD%94%E5%AD%90%E5%BB%9F,,106.71322079554315
?????,Taiwan,27,1335,25.005514,121.671195,https://maps.google.com/?cid=3436527043952046485,???,127,2749,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8C%97%E5%AD%94%E5%AD%90%E5%BB%9F,,106.71322079554315
?????,"Keelung City, Taiwan",20,1380,25.1276033,121.7391833,"https://maps.google.com/?q=Keelung+City,+Taiwan&ftid=0x345d4dfdb8837495:0x9ef76baa45f26568",Keelung City,133,3824,https://zh.wikipedia.org/wiki/%E5%9F%BA%E9%9A%86%E5%B8%82%E6%AD%B7%E5%8F%B2,"{'southwest': {'lat': 25.0524664, 'lng': 121.6267972}, 'northeast': {'lat': 25.195619, 'lng': 121.8073128}}",106.54975497932665
????,"No. 1, Section 1, Taiwan Blvd, Central District, Taichung City, Taiwan 400",33,1368,24.1369158,120.6851437,https://maps.google.com/?cid=13237464484124624566,Taichung Railway Station,193,2889,https://zh.wikipedia.org/wiki/%E8%87%BA%E4%B8%AD%E8%BB%8A%E7%AB%99,,105.88483989954781
????,"No. 1, Section 1, Taiwan Blvd, Central District, Taichung City, Taiwan 400",33,1368,24.1369158,120.6851437,https://maps.google.com/?cid=13237464484124624566,Taichung Railway Station,193,2889,https://zh.wikipedia.org/wiki/%E8%87%BA%E4%B8%AD%E8%BB%8A%E7%AB%99,,105.88483989954781
?????,"No. 1, Section 1, Taiwan Blvd, Central District, Taichung City, Taiwan 400",33,1368,24.1369158,120.6851437,https://maps.google.com/?cid=13237464484124624566,Taichung Railway Station,193,2889,https://zh.wikipedia.org/wiki/%E8%87%BA%E4%B8%AD%E8%BB%8A%E7%AB%99,,105.88483989954781
????????????,"?, No. 64, Guilin Rd, Wanhua District, Taipei City, Taiwan 108",38,1225,25.03808859999999,121.5026129,https://maps.google.com/?cid=4054091647362630199,L?os?ng Elementary School,102,1533,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8C%97%E5%B8%82%E8%90%AC%E8%8F%AF%E5%8D%80%E8%80%81%E6%9D%BE%E5%9C%8B%E6%B0%91%E5%B0%8F%E5%AD%B8,,105.60240674058208
????,"?, No. 64, Guilin Rd, Wanhua District, Taipei City, Taiwan 108",38,1225,25.03808859999999,121.5026129,https://maps.google.com/?cid=4054091647362630199,L?os?ng Elementary School,102,1533,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8C%97%E5%B8%82%E8%90%AC%E8%8F%AF%E5%8D%80%E8%80%81%E6%9D%BE%E5%9C%8B%E6%B0%91%E5%B0%8F%E5%AD%B8,,105.60240674058208
???,"China, Beijing Shi, Dongcheng Qu, ??????2??? ????: 100006",30,1630,39.923316,116.408946,https://maps.google.com/?cid=13086625674089276032,??????????,541,14947,https://zh.wikipedia.org/wiki/%E4%B8%96%E7%95%8C%E6%AD%B7%E5%8F%B2,,104.36519913481607
?????,"No. 170, Section 2, Xinhai Rd, Da?an District, Taipei City, Taiwan 10663",19,1333,25.020603,121.541025,https://maps.google.com/?cid=5500673664736047413,???????????,129,3602,https://zh.wikipedia.org/wiki/%E8%87%BA%E8%AA%9E%E6%96%87,,103.60901996539074
???,"Miaoli County, Taiwan",31,1522,24.560159,120.8214265,"https://maps.google.com/?q=Miaoli+County,+Taiwan&ftid=0x3468548a0b5ad393:0xcca86fee4f60881b",Miaoli County,497,10248,https://zh.wikipedia.org/wiki/%E8%8B%97%E6%A0%97%E7%B8%A3,"{'southwest': {'lat': 24.2888925, 'lng': 120.6227649}, 'northeast': {'lat': 24.7408306, 'lng': 121.2626344}}",100.56057587122095
???,"No. 1, Lane 16, Section 3, Xinsheng S Rd, Da?an District, Taipei City, Taiwan 106",23,1161,25.02462,121.534306,https://maps.google.com/?cid=5277021442699824452,??? Wistaria Tea House,79,1719,https://zh.wikipedia.org/wiki/%E7%B4%AB%E8%97%A4%E5%BB%AC,,100.17813891698425
???,"No. 212, Section 2, Minzu Rd, West Central District, Tainan City, Taiwan 700",23,1251,22.9975217,120.2025823,https://maps.google.com/?cid=17466488504101853084,???,128,2658,https://zh.wikipedia.org/wiki/%E8%B5%A4%E5%B4%81%E6%A8%93,,100.02073033116895
????????,"No. 133, Guangfu S Rd, Xinyi District, Taipei City, Taiwan 110",16,1183,25.0440858,121.5609048,https://maps.google.com/?cid=14423639308365593052,Songshan Culture and Creative Park,88,2472,https://zh.wikipedia.org/wiki/%E6%9D%BE%E5%B1%B1%E6%96%87%E5%8C%96%E5%89%B5%E6%84%8F%E5%9C%92%E5%8D%80,,97.55804140222867
???????,"No. 222?, Fuxing Rd, Xiluo Township, Yunlin County, Taiwan 648",8,1028,23.8009099,120.4606679,https://maps.google.com/?cid=13287394795470219539,????,37,1200,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%BB%96%E5%AE%97%E7%A5%A0%E5%B4%87%E9%81%A0%E5%A0%82,,96.81342943869164
??????,"No. 56?, Nanhai Rd, Zhongzheng District, Taipei City, Taiwan 100",23,1159,25.0311931,121.5121696,https://maps.google.com/?cid=14287178971677885336,????????,98,2047,https://zh.wikipedia.org/wiki/%E5%BB%BA%E5%9C%8B%E4%B8%AD%E5%AD%B8%E7%B4%85%E6%A8%93,,96.81304825072552
????????????,104????????????141?,33,1251,25.048495,121.537044,https://maps.google.com/?cid=15283950007861564551,Taipei Municipal Zhongshan Girls High School,212,3229,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8C%97%E5%B8%82%E7%AB%8B%E4%B8%AD%E5%B1%B1%E5%A5%B3%E5%AD%90%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8,,95.5604999673769
????????????,104????????????141?,33,1251,25.048495,121.537044,https://maps.google.com/?cid=15283950007861564551,Taipei Municipal Zhongshan Girls High School,212,3229,https://zh.wikipedia.org/wiki/%E8%87%BA%E5%8C%97%E5%B8%82%E7%AB%8B%E4%B8%AD%E5%B1%B1%E5%A5%B3%E5%AD%90%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8,,95.5604999673769
????,"881, Taiwan, Penghu County, Xiyu Township, 195?",21,1188,23.562595,119.468527,https://maps.google.com/?cid=5051354893745744924,?????,154,2433,https://zh.wikipedia.org/wiki/%E6%BC%81%E7%BF%81%E5%B3%B6%E7%87%88%E5%A1%94,,94.20412476636203
?????,"881, Taiwan, Penghu County, Xiyu Township, 195?",21,1188,23.562595,119.468527,https://maps.google.com/?cid=5051354893745744924,?????,154,2433,https://zh.wikipedia.org/wiki/%E6%BC%81%E7%BF%81%E5%B3%B6%E7%87%88%E5%A1%94,,94.20412476636203
????,"No. 18, Lane 227, Section 2, Yongfu Rd, West Central District, Tainan City, Taiwan 700",16,1321,22.996677,120.201587,https://maps.google.com/?cid=3928751623246684999,????(?????),195,7689,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%A4%A9%E5%90%8E%E5%AE%AE,,94.01889632719026
?????,"No. 18, Lane 227, Section 2, Yongfu Rd, West Central District, Tainan City, Taiwan 700",16,1321,22.996677,120.201587,https://maps.google.com/?cid=3928751623246684999,????(?????),195,7689,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%A4%A9%E5%90%8E%E5%AE%AE,,94.01889632719026
????????,"No. 10, Lane 48, Section 2, Zhongshan N Rd, Zhongshan District, Taipei City, Taiwan 104",16,1414,25.055776,121.521986,https://maps.google.com/?cid=17473655187129312589,????????,377,12977,https://zh.wikipedia.org/wiki/%E8%94%A1%E7%91%9E%E6%9C%88,,92.83797828805437
???????,"No. 2, Xiangyang Rd, Zhongzheng District, Taipei City, Taiwan 100",16,1176,25.042754,121.515034,https://maps.google.com/?cid=746007216145012758,National Taiwan Museum,185,3276,https://zh.wikipedia.org/wiki/%E5%9C%8B%E7%AB%8B%E8%87%BA%E7%81%A3%E5%8D%9A%E7%89%A9%E9%A4%A8,,89.52488091941535
????????,"No. 2, Xiangyang Rd, Zhongzheng District, Taipei City, Taiwan 100",16,1176,25.042754,121.515034,https://maps.google.com/?cid=746007216145012758,National Taiwan Museum,185,3276,https://zh.wikipedia.org/wiki/%E5%9C%8B%E7%AB%8B%E8%87%BA%E7%81%A3%E5%8D%9A%E7%89%A9%E9%A4%A8,,89.52488091941535
???,"No. 139, Guisui St, Datong District, Taipei City, Taiwan 103",14,1049,25.0583994,121.5147956,https://maps.google.com/?cid=15939508420400686830,??????,75,2056,https://zh.wikipedia.org/wiki/%E6%96%87%E8%90%8C%E6%A8%93,,88.98371749736748
???,"Sanchong District, New Taipei City, Taiwan 241",32,1371,25.0614534,121.4867114,"https://maps.google.com/?q=Sanchong+District,+New+Taipei+City,+Taiwan+241&ftid=0x3442a8de05921eb3:0xe818cd4640a88cc6",Sanchong District,671,10617,https://zh.wikipedia.org/wiki/%E4%B8%89%E9%87%8D%E5%8D%80,"{'southwest': {'lat': 25.0385005, 'lng': 121.4651344}, 'northeast': {'lat': 25.0938996, 'lng': 121.5062417}}",88.91575497552041
??????,"No. 734?, Zhongzheng Rd, Wufeng District, Taichung City, Taiwan 413",16,1030,24.0539879,120.6998659,https://maps.google.com/?cid=17324223494509039763,????????????,85,1542,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%9C%81%E8%AB%AE%E8%AD%B0%E6%9C%83,,88.76829217119754
?????,"Miaoli County, Taiwan",16,1039,24.560159,120.8214265,"https://maps.google.com/?q=Miaoli+County,+Taiwan&ftid=0x3468548a0b5ad393:0xcca86fee4f60881b",Miaoli County,72,2065,https://zh.wikipedia.org/wiki/%E8%8B%97%E6%A0%97%E7%B8%A3%E6%AD%B7%E5%8F%B2,"{'southwest': {'lat': 24.2888925, 'lng': 120.6227649}, 'northeast': {'lat': 24.7408306, 'lng': 121.2626344}}",88.58435928331261
???,"556, Taiwan, ?????????",16,1162,23.7126695,120.9302603,"https://maps.google.com/?q=556,+Taiwan,+%E5%8D%97%E6%8A%95%E7%B8%A3%E4%BF%A1%E7%BE%A9%E9%84%89%E4%BA%BA%E5%92%8C%E6%9D%91&ftid=0x346f2afaf7316cd5:0xf5411a7de333bf38",???,177,4801,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E4%BA%BA,"{'southwest': {'lat': 23.6504428, 'lng': 120.8696522}, 'northeast': {'lat': 23.7930542, 'lng': 121.0227641}}",86.28311447452957
??? (???),"Zhongshan Hall, Zhongzheng District, Taipei City, Taiwan 100",21,1045,25.0433099,121.5096111,https://maps.google.com/?q=Zhongshan+Hall&ftid=0x3442a90bdd4422f5:0xcee3db6f7adb52a8,Zhongshan Hall,113,2288,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%B1%B1%E5%A0%82_(%E8%87%BA%E5%8C%97%E5%B8%82),"{'southwest': {'lat': 25.0429766, 'lng': 121.5089515}, 'northeast': {'lat': 25.0437088, 'lng': 121.5102202}}",85.53440552146908
?????,"Zhongshan Hall, Zhongzheng District, Taipei City, Taiwan 100",21,1045,25.0433099,121.5096111,https://maps.google.com/?q=Zhongshan+Hall&ftid=0x3442a90bdd4422f5:0xcee3db6f7adb52a8,Zhongshan Hall,113,2288,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%B1%B1%E5%A0%82_(%E8%87%BA%E5%8C%97%E5%B8%82),"{'southwest': {'lat': 25.0429766, 'lng': 121.5089515}, 'northeast': {'lat': 25.0437088, 'lng': 121.5102202}}",85.53440552146908
????,"314, Taiwan, Hsinchu County, Beipu Township, ?????????3?6?",13,1194,24.6997626,121.056437,https://maps.google.com/?cid=5693770564647195134,????,239,6565,https://zh.wikipedia.org/wiki/%E5%8F%B0%E7%81%A3%E5%8F%A4%E9%81%93,,84.60692730598616
?????,"No. 21?, Gongyuan Rd, West Central District, Tainan City, Taiwan 700",16,953,22.9937021,120.2050405,https://maps.google.com/?cid=18007200185386363270,??????,68,1608,https://zh.wikipedia.org/wiki/%E5%8E%9F%E5%8F%B0%E5%8D%97%E6%B8%AC%E5%80%99%E6%89%80,,83.51825318268055
??????,"No. 21?, Gongyuan Rd, West Central District, Tainan City, Taiwan 700",16,953,22.9937021,120.2050405,https://maps.google.com/?cid=18007200185386363270,??????,68,1608,https://zh.wikipedia.org/wiki/%E5%8E%9F%E5%8F%B0%E5%8D%97%E6%B8%AC%E5%80%99%E6%89%80,,83.51825318268055
???????,"No. 439, Zhongping Rd, Xinzhuang District, New Taipei City, Taiwan 242",14,996,25.0559994,121.4431654,https://maps.google.com/?cid=6637936846472894325,Ministry of Culture,104,1816,https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B%E6%96%87%E5%8C%96%E9%83%A8,,83.13590299822637
??????,"No. 122, Section 1, Chongqing S Rd, Zhongzheng District, Taipei City, Taiwan 100",13,1072,25.04,121.511944,https://maps.google.com/?cid=182234988661852153,ROC Presidential Office,158,3409,https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B%E7%B8%BD%E7%B5%B1,,82.21709229813992
????,"No. 122, Section 1, Chongqing S Rd, Zhongzheng District, Taipei City, Taiwan 100",13,1072,25.04,121.511944,https://maps.google.com/?cid=182234988661852153,ROC Presidential Office,158,3409,https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B%E7%B8%BD%E7%B5%B1,,82.21709229813992
?????????,"643, Taiwan, Yunlin County, Linnei Township, ???100?",10,940,23.7731509,120.5987784,https://maps.google.com/?cid=7053783789783021209,?????????,62,1724,https://zh.wikipedia.org/wiki/%E6%98%8E%E6%BD%AD%E7%99%BC%E9%9B%BB%E5%BB%A0%E6%BF%81%E6%B0%B4%E6%A9%9F%E7%B5%84,,82.04127793993167
?????,"No. 9?, Lane 303, Guisui St, Datong District, Taipei City, Taiwan 103",19,937,25.0587571,121.5087438,https://maps.google.com/?cid=1152113754797455037,?????,68,1794,https://zh.wikipedia.org/wiki/%E5%A4%A7%E7%A8%BB%E5%9F%95%E8%BE%9C%E5%AE%85,,81.62769902595156
????,"Puzi City, Chiayi County, Taiwan 613",8,968,23.4481474,120.2890913,https://maps.google.com/?cid=3729186996994326864,?????????????,77,2185,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E5%8B%95%E7%95%AB,,81.10909015726156
????,Taiwan,28,952,22.753408,120.314556,https://maps.google.com/?cid=7131174842105037808,Ciaotou Sugar Refinery,106,1756,https://zh.wikipedia.org/wiki/%E6%A9%8B%E9%A0%AD%E7%B3%96%E5%BB%A0,,80.7632431844636
